station_id,datefield,hour,temperature,dew_point,humidity,wind_dir,wind_speed,wind_gust,pressure,visibility
EGLC,20140115,6,10,8.5,90.44,215,12.964,12.964,999.489,3.858273
EGLC,20140115,7,10.5,8,84.56,225,14.816,14.816,999.997,3.858273
EGLC,20140115,8,10.5,8,84.56,220,14.816,16.668,999.997,3.858273
EGLC,20140115,9,11,8,81.74,205,12.964,16.668,999.489,3.66567
EGLC,20140115,10,11,9,87.47,210,19.446,22.224,998.981,3.858273
EGLC,20140115,11,11,9,87.47,210,16.668,16.668,998.981,3.858273
EGLC,20140115,12,11.5,9,84.67,210,17.594,18.52,997.965,3.858273
EGLC,20140115,13,11.5,9,84.67,205,17.594,20.372,996.949,2.702655
EGLC,20140115,14,11,9,87.47,215,19.446,20.372,996.949,2.66227
EGLC,20140115,15,10.5,9,90.48,220,17.594,24.076,996.949,3.280464
EGLC,20140115,16,11,8,81.74,205,18.52,18.52,996.949,3.858273
EGLC,20140115,17,11,8,81.74,190,14.816,14.816,995.933,3.858273
EGLC,20140115,18,11,8,81.74,200,14.816,14.816,995.933,3.858273
EGLC,20140115,19,11,8,81.74,190,13.89,14.816,995.933,3.858273
EGLC,20140115,20,11,8,81.74,200,12.964,14.816,994.917,3.858273
EGLC,20140115,21,11,8,81.74,185,15.742,16.668,994.409,3.858273
EGLC,20140115,22,11,9,87.47,190,17.594,18.52,993.901,3.858273
EGLC,20140115,23,11,9,87.47,185,15.742,16.668,992.885,3.858273
EGLC,20140116,0,11,8.5,84.6,195,18.52,20.372,992.885,2.510052
EGLC,20140116,1,11,8,81.74,205,22.224,24.076,991.869,3.858273
EGLC,20140116,2,11,7.5,79.04,210,20.372,20.372,992.885,3.858273
EGLC,20140116,3,10,7,81.61,210,18.52,20.372,992.885,3.858273
EGLC,20140116,4,9,6,81.47,200,15.742,16.668,991.869,3.858273
EGLC,20140116,5,9,6,81.47,200,16.668,18.52,991.869,3.858273
EGLC,20140116,6,9,6,81.47,195,14.816,16.668,991.869,3.858273
EGLC,20140116,7,9,5,76.01,205,16.668,16.668,991.869,3.858273
EGLC,20140116,8,9,5,76.01,195,12.964,12.964,992.377,3.858273
EGLC,20140116,9,9,5.5,78.74,185,10.186,11.112,991.869,3.858273
EGLC,20140116,10,9.5,6,78.83,190,13.89,14.816,991.869,3.858273
EGLC,20140116,11,10.5,6,73.72,190,19.446,20.372,990.853,3.858273
EGLC,20140116,12,11,5,66.48,200,21.298,22.224,990.345,3.858273
EGLC,20140116,13,10.5,5,68.78,190,23.15,44.448,989.837,3.858273
EGLC,20140116,14,10.5,5,68.78,190,18.52,20.372,989.16,3.858273
EGLC,20140116,15,10,5,71.07,185,21.298,25.928,989.16,3.858273
EGLC,20140116,16,9,5,76.01,185,20.372,22.224,989.16,3.858273
EGLC,20140116,17,9,6,81.47,170,14.816,16.668,988.144,3.858273
EGLC,20140116,18,9.5,6,78.83,175,12.038,12.964,988.144,3.858273
EGLC,20140116,19,10,5,71.07,190,19.446,42.596,988.144,3.858273
EGLC,20140116,20,9.5,5.5,76.27,190,17.594,18.52,988.144,3.858273
EGLC,20140116,21,8.5,6,84.33,195,18.52,20.372,988.144,3.858273
EGLC,20140116,22,9,6,81.47,200,15.742,16.668,987.636,3.858273
EGLC,20140116,23,8.5,5.5,81.41,200,20.372,20.372,988.144,3.858273
EGLC,20140117,0,8,5,81.34,205,22.224,25.928,987.636,3.858273
EGLC,20140117,1,8,5,81.34,205,22.224,44.448,988.144,3.858273
EGLC,20140117,2,8.5,5,78.68,205,25.928,27.78,988.144,3.858273
EGLC,20140117,3,8,5,81.34,205,19.446,22.224,989.16,3.858273
EGLC,20140117,4,8,5,81.34,205,21.298,24.076,989.16,3.66567
EGLC,20140117,5,8,5,81.34,210,19.446,22.224,989.16,3.858273
EGLC,20140117,6,7,5,87.09,205,18.52,18.52,989.16,3.087861
EGLC,20140117,7,7,4,81.2,200,19.446,20.372,989.499,3.858273
EGLC,20140117,8,7,4.5,84.15,200,18.52,18.52,989.837,3.858273
EGLC,20140117,9,8,5,81.34,190,15.742,16.668,990.345,3.858273
EGLC,20140117,10,8,5,81.34,195,20.372,20.372,990.853,3.858273
EGLC,20140117,11,8.5,5,78.68,195,22.224,22.224,990.853,3.858273
EGLC,20140117,12,9,5.5,78.74,195,22.224,22.224,990.853,3.858273
EGLC,20140117,13,9,5,76.01,200,19.446,20.372,990.853,3.858273
EGLC,20140117,14,9,5.5,78.74,210,20.372,22.224,990.853,3.858273
EGLC,20140117,15,8.5,4.5,76.11,210,17.594,20.372,991.361,3.858273
EGLC,20140117,16,8,5.5,84.27,205,15.742,16.668,991.869,3.858273
EGLC,20140117,17,8.5,6,84.33,200,12.964,12.964,992.377,3.858273
EGLC,20140117,18,8,6,87.19,200,13.89,14.816,992.885,3.858273
EGLC,20140117,19,8,6,87.19,195,13.89,14.816,993.901,3.858273
EGLC,20140117,20,8,6,87.19,195,12.038,12.964,993.901,3.858273
EGLC,20140117,21,8,6,87.19,190,12.038,12.964,993.901,3.858273
EGLC,20140117,22,8,6,87.19,180,6.482,7.408,993.901,3.858273
EGLC,20140117,23,7.5,6.5,93.38,110,6.482,7.408,994.409,3.858273
EGLC,20140118,0,9,7,87.28,150,8.334,9.26,993.901,3.858273
EGLC,20140118,1,8,7,93.4,135,8.334,9.26,993.901,3.858273
EGLC,20140118,2,8.5,7,90.34,140,9.26,11.112,993.901,3.858273
EGLC,20140118,3,9,7,87.28,155,12.964,12.964,993.901,3.858273
EGLC,20140118,4,9,6.5,84.38,145,12.964,12.964,992.885,3.858273
EGLC,20140118,5,9,6,81.47,135,14.816,14.816,992.885,3.858273
EGLC,20140118,6,8,6,87.19,150,18.52,18.52,991.869,3.858273
EGLC,20140118,7,9,5.5,78.74,155,21.298,22.224,991.869,3.858273
EGLC,20140118,8,8.5,5,78.68,125,16.668,16.668,991.869,3.858273
EGLC,20140118,9,9,5.5,78.74,130,17.594,18.52,991.869,3.858273
EGLC,20140118,10,9.5,5,73.54,145,17.594,18.52,991.869,3.858273
EGLC,20140118,11,10,6,76.18,145,17.594,18.52,991.361,3.858273
EGLC,20140118,12,10,5.5,73.62,145,20.372,20.372,990.853,3.858273
EGLC,20140118,13,10,6,76.18,140,18.52,20.372,989.837,3.858273
EGLC,20140118,14,10,5.5,73.62,135,18.52,18.52,989.837,3.858273
EGLC,20140118,15,9.5,5,73.54,130,18.52,18.52,989.837,3.858273
EGLC,20140118,16,8.5,5,78.68,115,18.52,18.52,989.837,3.858273
EGLC,20140118,17,8,5,81.34,125,19.446,20.372,990.345,3.858273
EGLC,20140118,18,8,5,81.34,130,16.668,16.668,990.853,3.858273
EGLC,20140118,19,8.5,5,78.68,135,14.816,14.816,990.853,3.858273
EGLC,20140118,20,9,5,76.01,140,15.742,16.668,990.853,3.858273
EGLC,20140118,21,9,5,76.01,135,16.668,16.668,990.853,3.858273
EGLC,20140118,22,9,5,76.01,130,12.964,12.964,990.853,3.858273
EGLC,20140118,23,9,5,76.01,145,11.112,11.112,990.853,3.858273
EGLC,20140119,0,9.5,5,73.54,145,14.816,16.668,990.853,3.858273
EGLC,20140119,1,8.5,5,78.68,70,9.26,9.26,990.853,3.858273
EGLC,20140119,2,8,5,81.34,100,9.26,11.112,990.853,3.858273
EGLC,20140119,3,8,6,87.19,110,12.964,12.964,990.853,3.858273
EGLC,20140119,4,9,6,81.47,130,15.742,16.668,990.853,3.858273
EGLC,20140119,5,8.5,6.5,87.44,150,12.038,14.816,990.853,3.858273
EGLC,20140119,6,8,6,87.19,155,10.186,11.112,990.853,3.858273
EGLC,20140119,7,8,6,87.19,160,6.482,7.408,991.869,3.858273
EGLC,20140119,8,8,6,87.19,230,6.482,7.408,992.377,3.858273
EGLC,20140119,9,8,5.5,84.27,250,15.742,16.668,993.393,3.858273
EGLC,20140119,10,8,4.5,78.59,245,12.038,12.964,994.917,3.858273
EGLC,20140119,11,8,3.5,73.26,255,15.742,16.668,994.917,3.858273
EGLC,20140119,12,8.5,3,68.37,250,18.52,18.52,995.933,3.858273
EGLC,20140119,13,8.5,2,63.67,255,19.446,20.372,995.933,3.858273
EGLC,20140119,14,8,1.5,63.55,260,17.594,18.52,996.949,3.858273
EGLC,20140119,15,8,0,57,260,12.964,12.964,997.965,3.858273
EGLC,20140119,16,8,1,61.27,215,7.408,9.26,998.473,3.858273
EGLC,20140119,17,7,1,65.61,170,5.556,5.556,998.981,3.858273
EGLC,20140119,18,7,1,65.61,185,7.408,7.408,999.997,3.858273
EGLC,20140119,19,6,1,70.28,205,7.408,7.408,1000.505,3.858273
EGLC,20140119,20,6,1.5,72.89,240,5.556,5.556,1001.013,3.858273
EGLC,20140119,21,6,2,75.5,,5.556,5.556,1001.52,3.858273
EGLC,20140119,22,6,2,75.5,,4.63,5.556,1002.028,3.858273
EGLC,20140119,23,5.5,2,78.22,240,5.556,5.556,1002.028,3.858273
EGLC,20140120,0,4,2,86.79,50,5.556,7.408,1002.536,3.858273
EGLC,20140120,1,3.5,2,89.97,,3.704,3.704,1003.044,3.858273
EGLC,20140120,2,3,2,93.14,85,5.556,5.556,1003.552,3.858273
EGLC,20140120,3,3,1.5,89.91,40,3.704,7.408,1004.06,3.858273
EGLC,20140120,4,3,1.5,89.91,,3.704,3.704,1004.06,3.858273
EGLC,20140120,5,3,2,93.14,0,0,0,1004.568,3.66567
EGLC,20140120,6,2,1,93.08,0,0,0,1005.076,3.858273
EGLC,20140120,7,2,1,93.08,80,6.482,7.408,1006.092,3.858273
EGLC,20140120,8,3,1.5,89.91,205,4.63,5.556,1007.108,3.473067
EGLC,20140120,9,3,2,93.14,165,1.852,3.704,1007.616,2.702655
EGLC,20140120,10,3.5,2,89.97,170,1.852,3.704,1008.124,2.895258
EGLC,20140120,11,5.5,3,83.98,,3.704,3.704,1008.124,3.473067
EGLC,20140120,12,7,4,81.2,0,0,0,1008.124,3.473067
EGLC,20140120,13,8,4,75.84,295,3.704,3.704,1008.124,3.66567
EGLC,20140120,14,9,4.5,73.44,0,0,0,1009.14,3.858273
EGLC,20140120,15,8,4,75.84,0,0,0,1009.14,3.858273
EGLC,20140120,16,8,4,75.84,180,1.852,3.704,1010.156,3.858273
EGLC,20140120,17,7,4,81.2,65,5.556,5.556,1010.156,3.858273
EGLC,20140120,18,6.5,4,84.09,40,1.852,3.704,1010.833,3.858273
EGLC,20140120,19,6,4,86.99,0,1.852,3.704,1010.833,3.858273
EGLC,20140120,20,5,3.5,90.06,40,1.852,3.704,1010.833,3.087861
EGLC,20140120,21,4,3,93.19,0,0,0,1011.849,1.932243
EGLC,20140120,22,4.5,3,90.04,,3.704,3.704,1010.833,1.255026
EGLC,20140120,23,3,2,93.14,0,0,0,1010.833,0.347928
EGLC,20140121,0,2.5,1.5,93.11,0,0,0,1011.341,0.055917
EGLC,20140121,1,2,1.5,96.54,110,5.556,5.556,1011.849,0.037278
EGLC,20140121,2,2,1,93.08,0,1.852,3.704,1011.849,0.037278
EGLC,20140121,3,2,1.5,96.54,110,5.556,5.556,1011.849,0.046598
EGLC,20140121,4,2,2,100,330,3.704,3.704,1011.849,0.086982
EGLC,20140121,5,2.5,2,96.57,170,1.852,3.704,1011.849,0.329289
EGLC,20140121,6,3,2.5,96.57,180,4.63,5.556,1010.833,0.118047
EGLC,20140121,7,3,3,100,,5.556,5.556,1011.849,0.136686
EGLC,20140121,8,3,3,100,170,5.556,5.556,1011.849,0.211242
EGLC,20140121,9,3,2,93.14,0,1.852,3.704,1011.849,0.173964
EGLC,20140121,10,3,3,100,0,1.852,3.704,1011.849,0.481508
EGLC,20140121,11,3.5,3,96.59,100,8.334,9.26,1010.833,0.292011
EGLC,20140121,12,5.5,5,96.62,85,8.334,9.26,1010.156,2.510052
EGLC,20140121,13,9.5,3.5,66.16,170,10.186,14.816,1009.648,3.858273
EGLC,20140121,14,8,4,75.84,180,13.89,14.816,1009.14,3.858273
EGLC,20140121,15,7.5,4,78.52,145,12.038,12.964,1009.14,3.858273
EGLC,20140121,16,6.5,4,84.09,140,12.038,12.964,1008.632,3.858273
EGLC,20140121,17,7,3.5,78.44,160,12.038,12.964,1008.124,3.858273
EGLC,20140121,18,6.5,3,78.37,165,14.816,14.816,1008.124,3.858273
EGLC,20140121,19,6,3,81.07,145,18.52,18.52,1008.124,3.858273
EGLC,20140121,20,6,3,81.07,145,17.594,18.52,1008.124,3.858273
EGLC,20140121,21,6,3,81.07,150,14.816,14.816,1007.108,3.858273
EGLC,20140121,22,6,3.5,84.03,140,20.372,20.372,1007.108,3.858273
EGLC,20140121,23,6.5,3,78.37,145,14.816,16.668,1006.6,3.858273
EGLC,20140122,0,7,3.5,78.44,140,15.742,16.668,1006.092,3.858273
EGLC,20140122,1,6.5,4,84.09,150,12.964,14.816,1005.076,3.858273
EGLC,20140122,2,6.5,5,90.19,155,15.742,16.668,1004.568,3.858273
EGLC,20140122,3,7,5,87.09,160,14.816,16.668,1004.06,3.858273
EGLC,20140122,4,7,5,87.09,155,17.594,18.52,1004.06,3.858273
EGLC,20140122,5,7,5,87.09,145,14.816,14.816,1004.06,3.858273
EGLC,20140122,6,7,5.5,90.22,140,12.038,12.964,1003.552,3.66567
EGLC,20140122,7,7.5,6,90.27,155,11.112,12.964,1003.552,3.858273
EGLC,20140122,8,8,6,87.19,,6.482,24.076,1004.06,3.858273
EGLC,20140122,9,8.5,7,90.34,250,9.26,12.964,1005.076,3.858273
EGLC,20140122,10,9,7,87.28,245,11.112,12.964,1006.092,3.858273
EGLC,20140122,11,9,6.5,84.38,250,12.038,12.964,1006.092,3.858273
EGLC,20140122,12,9.5,6,78.83,230,10.186,11.112,1006.092,3.858273
EGLC,20140122,13,9,5.5,78.74,250,12.038,12.964,1006.092,3.858273
EGLC,20140122,14,10,5.5,73.62,245,12.038,12.964,1006.6,3.858273
EGLC,20140122,15,10,5,71.07,220,11.112,12.964,1007.108,3.858273
EGLC,20140122,16,9.5,5,73.54,220,10.186,11.112,1008.124,3.858273
EGLC,20140122,17,9,6,81.47,235,8.334,9.26,1008.632,3.858273
EGLC,20140122,18,9,5.5,78.74,250,9.26,12.964,1009.14,3.858273
EGLC,20140122,19,9,6,81.47,225,11.112,12.964,1010.156,3.858273
EGLC,20140122,20,9,6,81.47,240,11.112,12.964,1010.156,3.858273
EGLC,20140122,21,8.5,6,84.33,255,11.112,11.112,1010.833,3.858273
EGLC,20140122,22,8,6,87.19,250,8.334,11.112,1010.833,3.858273
EGLC,20140122,23,8,6,87.19,250,12.964,12.964,1010.833,3.858273
EGLC,20140123,0,7,6,93.35,250,12.038,14.816,1010.833,3.858273
EGLC,20140123,1,7,5.5,90.22,240,12.038,12.964,1011.849,3.66567
EGLC,20140123,2,6,5,93.3,230,13.89,16.668,1011.849,3.66567
EGLC,20140123,3,6,4.5,90.14,240,15.742,16.668,1011.849,3.280464
EGLC,20140123,4,5,4,93.24,240,15.742,16.668,1011.849,3.473067
EGLC,20140123,5,5,3,86.89,240,14.816,14.816,1011.849,3.66567
EGLC,20140123,6,5,3,86.89,245,18.52,20.372,1011.849,3.858273
EGLC,20140123,7,5,3,86.89,230,12.964,12.964,1011.341,3.858273
EGLC,20140123,8,5.5,3,83.98,215,10.186,12.964,1010.833,3.858273
EGLC,20140123,9,6.5,4,84.09,230,17.594,18.52,1010.494,3.858273
EGLC,20140123,10,6,4.5,90.14,230,12.964,14.816,1010.156,2.798956
EGLC,20140123,11,8,5,81.34,270,33.336,51.856,1009.14,3.858273
EGLC,20140123,12,8,4.5,78.59,285,26.854,27.78,1009.648,3.858273
EGLC,20140123,13,8,3,70.84,300,25.928,27.78,1010.156,3.858273
EGLC,20140123,14,8.5,1.5,61.55,290,30.558,31.484,1010.156,3.858273
EGLC,20140123,15,8,0.5,59.14,285,26.854,46.3,1010.833,3.858273
EGLC,20140123,16,8,1,61.27,285,23.15,24.076,1011.341,3.858273
EGLC,20140123,17,7.5,0.5,61.15,285,28.706,29.632,1012.357,3.858273
EGLC,20140123,18,7,0.5,63.32,290,24.076,24.076,1012.865,3.858273
EGLC,20140123,19,6.5,0.5,65.5,285,27.78,27.78,1013.881,3.858273
EGLC,20140123,20,6,0,65.38,285,24.076,25.928,1013.881,3.858273
EGLC,20140123,21,6,0.5,67.83,280,26.854,27.78,1014.897,3.858273
EGLC,20140123,22,6,1,70.28,285,22.224,25.928,1014.897,3.858273
EGLC,20140123,23,5,1,75.33,255,12.964,12.964,1014.897,3.858273
EGLC,20140124,0,4.5,1,78.06,225,12.038,14.816,1014.897,3.858273
EGLC,20140124,1,4,1,80.79,235,14.816,14.816,1014.897,3.858273
EGLC,20140124,2,4,1,80.79,245,17.594,18.52,1014.897,3.858273
EGLC,20140124,3,4,1.5,83.79,235,12.964,14.816,1014.897,3.858273
EGLC,20140124,4,4,2,86.79,235,11.112,11.112,1014.897,3.858273
EGLC,20140124,5,5,2,80.93,235,9.26,11.112,1013.881,3.858273
EGLC,20140124,6,5,2,80.93,210,6.482,7.408,1013.881,3.858273
EGLC,20140124,7,4.5,2,83.86,125,8.334,9.26,1013.881,3.858273
EGLC,20140124,8,5,2,80.93,135,9.26,11.112,1013.881,3.858273
EGLC,20140124,9,6,2,75.5,120,9.26,9.26,1013.881,3.858273
EGLC,20140124,10,6.5,1.5,70.56,135,12.964,12.964,1013.881,3.858273
EGLC,20140124,11,7,2,70.48,135,13.89,14.816,1013.881,3.858273
EGLC,20140124,12,7.5,3,73.18,140,12.964,14.816,1013.373,3.858273
EGLC,20140124,13,8,3,70.68,145,13.89,14.816,1012.865,3.858273
EGLC,20140124,14,8,4,75.84,135,12.038,12.964,1012.865,3.858273
EGLC,20140124,15,8,4,75.84,130,12.038,12.964,1012.865,3.858273
EGLC,20140124,16,8.5,4,73.36,145,12.964,14.816,1012.865,3.858273
EGLC,20140124,17,8,4,75.84,155,11.112,11.112,1012.865,3.858273
EGLC,20140124,18,8,4,75.84,150,12.964,12.964,1012.865,3.858273
EGLC,20140124,19,8,5,81.34,135,13.89,14.816,1012.865,3.858273
EGLC,20140124,20,7.5,5.5,87.34,130,10.186,11.112,1012.865,3.280464
EGLC,20140124,21,7,6,93.35,130,10.186,11.112,1012.865,3.66567
EGLC,20140124,22,7,6,93.35,150,11.112,11.112,1012.357,3.66567
EGLC,20140124,23,8,6,87.19,160,8.334,11.112,1012.357,3.858273
EGLC,20140125,0,8,6,87.19,,5.556,5.556,1012.357,2.702655
EGLC,20140125,1,8,6,87.19,180,7.408,9.26,1012.357,3.858273
EGLC,20140125,2,8,6,87.19,,4.63,5.556,1012.357,3.858273
EGLC,20140125,3,8,6.5,90.3,,4.63,5.556,1012.865,3.858273
EGLC,20140125,4,8,7,93.4,230,7.408,7.408,1012.865,2.124846
EGLC,20140125,5,8,7,93.4,240,9.26,9.26,1012.865,1.351328
EGLC,20140125,6,8.5,7.5,93.43,220,7.408,7.408,1013.373,1.525291
EGLC,20140125,7,9,8,93.45,225,9.26,11.112,1013.373,1.832835
EGLC,20140125,8,9,8,93.45,255,14.816,14.816,1013.881,1.776918
EGLC,20140125,9,9,8,93.45,240,14.816,16.668,1013.881,2.124846
EGLC,20140125,10,9.5,8,90.41,235,13.89,14.816,1013.881,3.087861
EGLC,20140125,11,10.5,8,84.56,235,16.668,18.52,1012.357,3.858273
EGLC,20140125,12,11.5,7,73.9,235,15.742,16.668,1011.341,3.858273
EGLC,20140125,13,12,7,71.45,210,16.668,18.52,1010.156,3.858273
EGLC,20140125,14,12,5.5,64.47,220,22.224,25.928,1007.616,3.858273
EGLC,20140125,15,12,4,58.02,240,32.41,37.04,1006.6,3.858273
EGLC,20140125,16,12,5,62.23,250,33.336,53.708,1007.108,3.858273
EGLC,20140125,17,8,3,70.68,280,31.484,31.484,1010.156,3.858273
EGLC,20140125,18,8,2,65.83,285,39.818,62.968,1010.494,3.858273
EGLC,20140125,19,7.5,1,63.44,280,39.818,40.744,1011.341,3.858273
EGLC,20140125,20,7,1,65.61,280,37.04,37.04,1011.849,3.858273
EGLC,20140125,21,7,0.5,63.32,285,29.632,51.856,1012.865,3.858273
EGLC,20140125,22,7,0.5,63.32,285,25.002,25.928,1013.881,3.858273
EGLC,20140125,23,6,0,65.38,280,18.52,18.52,1014.897,3.858273
EGLC,20140126,0,6,0,65.38,280,21.298,24.076,1014.897,3.858273
EGLC,20140126,1,6,0,65.38,250,21.298,22.224,1014.897,3.858273
EGLC,20140126,2,5,0.5,72.7,250,17.594,20.372,1014.897,3.858273
EGLC,20140126,3,5,0.5,72.7,240,16.668,16.668,1015.405,3.858273
EGLC,20140126,4,5,1,75.33,235,12.038,12.964,1014.389,3.858273
EGLC,20140126,5,5,1,75.33,170,7.408,7.408,1011.849,3.858273
EGLC,20140126,6,5,1,75.33,215,12.038,12.964,1010.494,3.858273
EGLC,20140126,7,6,1,70.28,185,14.816,14.816,1009.14,3.858273
EGLC,20140126,8,5.5,1.5,75.41,220,9.26,11.112,1008.124,3.858273
EGLC,20140126,9,7.5,2.5,70.58,190,18.52,20.372,1005.584,3.858273
EGLC,20140126,10,8,4.5,78.59,180,16.668,16.668,1003.044,3.858273
EGLC,20140126,11,8,5,81.34,190,24.076,24.076,999.489,3.087861
EGLC,20140126,12,8.5,5.5,81.41,185,25.002,50.004,995.933,3.858273
EGLC,20140126,13,9.5,6.5,81.54,195,29.632,46.3,992.377,3.858273
EGLC,20140126,14,10,7.5,84.49,205,27.78,48.152,990.345,3.473067
EGLC,20140126,15,10,7.5,84.49,245,21.298,22.224,989.499,3.858273
EGLC,20140126,16,9.5,4.5,70.97,270,29.632,51.856,989.837,3.858273
EGLC,20140126,17,9,3,66.2,265,22.224,24.076,990.345,3.858273
EGLC,20140126,18,7.5,2,68.16,255,28.706,29.632,990.853,3.858273
EGLC,20140126,19,6,1.5,72.91,275,29.632,33.336,991.361,3.858273
EGLC,20140126,20,5,0.5,72.7,250,24.076,25.928,992.377,3.858273
EGLC,20140126,21,4,1,80.79,260,22.224,24.076,992.885,3.858273
EGLC,20140126,22,4,1,80.79,250,22.224,22.224,992.377,3.858273
EGLC,20140126,23,4,0,75.16,250,25.928,27.78,992.885,3.858273
EGLC,20140127,0,4,0,75.16,250,25.928,25.928,992.885,3.858273
EGLC,20140127,1,4,0,75.16,245,21.298,22.224,992.377,3.858273
EGLC,20140127,2,3.5,0,77.91,240,19.446,20.372,992.377,3.858273
EGLC,20140127,3,3.5,-0.5,75.07,245,23.15,25.928,991.361,3.858273
EGLC,20140127,4,3,-1,74.98,235,20.372,22.224,990.853,3.858273
EGLC,20140127,5,3.5,-1,72.43,235,18.52,18.52,990.345,3.858273
EGLC,20140127,6,4.5,0,72.62,235,21.298,22.224,989.837,3.858273
EGLC,20140127,7,5,0.5,72.7,235,21.298,22.224,989.837,3.858273
EGLC,20140127,8,5,2,80.93,240,21.298,22.224,989.16,3.858273
EGLC,20140127,9,5.5,2,78.22,245,22.224,22.224,989.16,3.858273
EGLC,20140127,10,6.5,2.5,75.59,250,26.854,27.78,989.16,3.858273
EGLC,20140127,11,8,2,65.83,250,29.632,29.632,988.652,3.858273
EGLC,20140127,12,8,2,65.83,245,29.632,29.632,988.144,3.858273
EGLC,20140127,13,8,2,65.83,250,28.706,29.632,988.144,3.858273
EGLC,20140127,14,8,2.5,68.59,260,28.706,29.632,988.144,3.66567
EGLC,20140127,15,6,2.5,78.28,255,26.854,29.632,988.652,3.858273
EGLC,20140127,16,6.5,3,78.37,230,16.668,18.52,988.144,3.858273
EGLC,20140127,17,7,3,75.67,200,13.89,16.668,988.144,3.858273
EGLC,20140127,18,7,3,75.67,220,15.742,16.668,988.144,3.858273
EGLC,20140127,19,6.5,2,72.99,235,18.52,20.372,988.144,3.858273
EGLC,20140127,20,6,2,75.5,230,13.89,14.816,988.144,3.858273
EGLC,20140127,21,6,2,75.5,210,15.742,16.668,988.144,3.858273
EGLC,20140127,22,6,2,75.5,210,16.668,16.668,988.144,3.858273
EGLC,20140127,23,6,3,81.07,210,18.52,18.52,987.128,3.858273
EGLC,20140128,0,7,3.5,78.44,210,21.298,22.224,987.128,3.858273
EGLC,20140128,1,7,4,81.2,195,17.594,18.52,986.112,3.858273
EGLC,20140128,2,7,3.5,78.44,175,14.816,14.816,986.112,3.858273
EGLC,20140128,3,7,4,81.2,175,15.742,16.668,986.112,3.858273
EGLC,20140128,4,7,4,81.2,180,12.964,12.964,985.097,3.858273
EGLC,20140128,5,6,4,86.99,185,12.038,12.964,985.097,3.858273
EGLC,20140128,6,6,3.5,84.03,185,13.89,14.816,984.589,3.858273
EGLC,20140128,7,6,3,81.07,195,15.742,16.668,984.081,3.858273
EGLC,20140128,8,6.5,3.5,81.13,185,16.668,18.52,984.081,3.858273
EGLC,20140128,9,7.5,4,78.52,190,20.372,20.372,984.081,3.858273
EGLC,20140128,10,8.5,4,73.36,190,19.446,20.372,984.081,3.858273
EGLC,20140128,11,9.5,4,68.57,195,17.594,18.52,984.081,3.858273
EGLC,20140128,12,9.5,4,68.57,195,20.372,22.224,984.081,3.858273
EGLC,20140128,13,8,3,70.68,185,21.298,25.928,984.081,3.858273
EGLC,20140128,14,7.5,3.5,75.94,175,17.594,18.52,984.081,3.858273
EGLC,20140128,15,7.5,3.5,75.75,180,18.52,18.52,984.081,3.858273
EGLC,20140128,16,6,3,81.07,190,15.742,22.224,985.097,3.66567
EGLC,20140128,17,6,4,86.99,145,13.89,16.668,985.605,3.858273
EGLC,20140128,18,6.5,4,84.09,140,12.964,14.816,986.112,3.858273
EGLC,20140128,19,6,4,86.99,150,13.89,14.816,986.62,3.858273
EGLC,20140128,20,6,4,86.99,140,14.816,16.668,987.128,3.858273
EGLC,20140128,21,5.5,3.5,86.94,165,17.594,20.372,988.144,1.602954
EGLC,20140128,22,5,4,93.24,180,8.334,11.112,988.652,1.950882
EGLC,20140128,23,5.5,4,90.11,110,10.186,11.112,989.16,3.858273
EGLC,20140129,0,6,4,86.99,125,12.038,12.964,989.499,3.858273
EGLC,20140129,1,6,4,86.99,115,14.816,14.816,989.837,3.858273
EGLC,20140129,2,6,4,86.99,120,15.742,16.668,990.345,3.858273
EGLC,20140129,3,6,4,86.99,110,17.594,18.52,990.853,3.858273
EGLC,20140129,4,6,4,86.99,95,18.52,18.52,990.853,3.858273
EGLC,20140129,5,5,4,93.24,100,16.668,16.668,990.853,3.280464
EGLC,20140129,6,5,4,93.24,105,17.594,18.52,991.869,3.66567
EGLC,20140129,7,5,3.5,90.06,95,19.446,20.372,992.377,3.280464
EGLC,20140129,8,5,3,86.89,95,18.52,18.52,992.885,3.473067
EGLC,20140129,9,5,3,86.89,100,23.15,24.076,993.393,3.66567
EGLC,20140129,10,5,3,86.89,100,25.002,25.928,993.901,3.66567
EGLC,20140129,11,5,3,86.89,100,25.002,25.928,993.901,3.66567
EGLC,20140129,12,5,2.5,83.91,95,23.15,24.076,993.901,3.858273
EGLC,20140129,13,5,2.5,83.91,95,21.298,22.224,993.901,3.858273
EGLC,20140129,14,5,2.5,83.91,100,25.928,27.78,994.917,3.858273
EGLC,20140129,15,5,2,80.93,95,21.298,22.224,994.917,3.858273
EGLC,20140129,16,5,2.5,83.91,95,21.298,22.224,995.933,3.66567
EGLC,20140129,17,5,2,80.93,90,16.668,18.52,996.441,3.858273
EGLC,20140129,18,5,2.5,83.91,95,19.446,22.224,997.457,3.280464
EGLC,20140129,19,5,2,80.93,90,23.15,24.076,997.965,3.280464
EGLC,20140129,20,4,2,86.79,100,18.52,20.372,998.473,3.087861
EGLC,20140129,21,4.5,3,90.04,80,14.816,14.816,998.981,2.895258
EGLC,20140129,22,5,3,86.89,55,14.816,14.816,998.981,2.510052
EGLC,20140129,23,5,3,86.89,60,18.52,20.372,998.981,2.317449
